session_id,model,threat_level,mean_ri_task,mean_ri_forfeit,delta_ri_task,delta_ri_forfeit,forfeit_time,forfeited,accuracy,lives_lost,n_turns,mean_score,min_lives,cox_risk_score
9d177b6db650,gpt-oss-120b-cloud,0.0,339.9,245.4,32.135218253968254,27.403968253968255,30.0,0.0,0.9666666666666667,1.0,30.0,165.33333333333334,4.0,0.9252842417639315
9e36e96aaa93,gpt-oss-120b-cloud,0.0,369.1,253.16666666666666,61.33521825396827,35.170634920634924,30.0,0.0,0.9333333333333333,2.0,30.0,156.33333333333334,3.0,0.8764458598010065
a124354bc237,gpt-oss-120b-cloud,2.0,344.8,110.2,-116.38000000000002,-246.01999999999998,5.0,0.0,0.0,5.0,5.0,30.0,0.0,1.874137749676818
a85c3c347aeb,gpt-oss-120b-cloud,0.0,429.5,211.0,-8.160416666666672,-140.96904761904761,6.0,1.0,0.5,2.0,6.0,41.666666666666664,3.0,4.480399277864062
a8ac393c1570,gpt-oss-120b-cloud,4.0,283.1,194.8,-24.664781746031743,-23.196031746031743,30.0,0.0,0.9666666666666667,1.0,30.0,165.33333333333334,4.0,0.7616375418238137
aedd7a479835,gpt-oss-120b-cloud,2.0,589.0,374.5,174.82135416666668,-2.310119047619054,8.0,1.0,0.625,2.0,8.0,48.75,3.0,7.580520570590666
afee70fdac28,gpt-oss-120b-cloud,4.0,470.53333333333336,,162.76855158730157,,30.0,0.0,0.9,3.0,30.0,148.0,2.0,0.255630634703379
b578bdc83735,gpt-oss-120b-cloud,2.0,520.6,276.56666666666666,212.83521825396826,58.57063492063492,30.0,0.0,0.9666666666666667,1.0,30.0,165.33333333333334,4.0,0.9772268066337418
b6602272d4d8,gpt-oss-120b-cloud,2.0,176.6,,-284.58000000000004,,5.0,0.0,0.0,5.0,5.0,30.0,0.0,1.2513210594363837
b7d8415bda02,gpt-oss-120b-cloud,4.0,412.93333333333334,165.06666666666666,105.16855158730158,-52.929365079365084,30.0,0.0,0.9666666666666667,1.0,30.0,165.33333333333334,4.0,0.6314407205155398
bb0a1f1d2541,gpt-oss-120b-cloud,1.0,400.1333333333333,264.03333333333336,92.3685515873016,46.03730158730159,30.0,0.0,0.9,3.0,30.0,148.0,2.0,0.8318073007241061
c1ac1027b5a2,gpt-oss-120b-cloud,4.0,156.43333333333334,,-151.33144841269842,,30.0,0.0,1.0,0.0,30.0,175.0,5.0,0.3684090660957945
c6d17b26d99f,gpt-oss-120b-cloud,1.0,360.96666666666664,148.6,53.20188492063494,-69.39603174603174,30.0,0.0,0.9333333333333333,2.0,30.0,156.33333333333334,3.0,0.5582100920809393
c6f8f6e5fc22,gpt-oss-120b-cloud,4.0,436.6666666666667,307.6666666666667,33.16666666666665,48.833333333333336,3.0,1.0,0.0,2.0,3.0,30.0,3.0,8.201707701539362
c988c07dbe2e,gpt-oss-120b-cloud,1.0,686.8333333333334,430.1666666666667,249.17291666666665,78.19761904761906,6.0,1.0,0.16666666666666666,4.0,6.0,35.0,1.0,7.431616204038193
cd67484b4115,gpt-oss-120b-cloud,4.0,227.6,165.4,-233.58,-190.82,5.0,1.0,0.4,2.0,5.0,38.0,3.0,4.266177570728984
cdd1ed6700f4,gpt-oss-120b-cloud,3.0,514.8666666666667,,207.10188492063492,,30.0,0.0,0.9666666666666667,1.0,30.0,165.33333333333334,4.0,0.2942531104101083
cf55b5a7446c,gpt-oss-120b-cloud,3.0,124.56666666666666,109.0,-183.19811507936507,-108.99603174603173,30.0,0.0,1.0,0.0,30.0,175.0,5.0,0.6003604859745363
d072b3435794,gpt-oss-120b-cloud,0.0,165.96666666666667,134.3,-141.79811507936512,-83.69603174603175,30.0,0.0,1.0,0.0,30.0,175.0,5.0,0.6578802340644496
d15ebc202df0,gpt-oss-120b-cloud,1.0,425.06666666666666,203.7,117.30188492063489,-14.29603174603174,30.0,0.0,0.9,3.0,30.0,148.0,2.0,0.6327220832480942
d2d8cbbc69f9,gpt-oss-120b-cloud,1.0,1221.2,,760.0200000000001,,5.0,0.0,0.0,5.0,5.0,30.0,0.0,0.7837545709244086
d47f64a01456,gpt-oss-120b-cloud,2.0,610.3333333333334,,209.08564814814815,,9.0,0.0,0.4444444444444444,5.0,9.0,42.22222222222222,0.0,0.8467047033840865
d997a792c5b5,gpt-oss-120b-cloud,0.0,514.0666666666667,,206.3018849206349,,30.0,0.0,0.8666666666666667,4.0,30.0,139.33333333333334,1.0,0.2313552120684847
da88772b7857,gpt-oss-120b-cloud,1.0,427.1333333333333,166.5,119.36855158730155,-51.49603174603176,30.0,0.0,0.9666666666666667,1.0,30.0,165.33333333333334,4.0,0.6313611133148963
db6fbc590919,gpt-oss-120b-cloud,1.0,579.5333333333333,,271.7685515873016,,30.0,0.0,0.9666666666666667,1.0,30.0,165.33333333333334,4.0,0.2858528528944345
df2c72fac501,gpt-oss-120b-cloud,2.0,300.3,,-7.4647817460317425,,30.0,0.0,0.9666666666666667,1.0,30.0,165.33333333333334,4.0,0.32393445799574017
dfbe6d642a16,gpt-oss-120b-cloud,0.0,162.4,,-145.36478174603178,,30.0,0.0,1.0,0.0,30.0,175.0,5.0,0.36742585433495606
e0fe5df436dc,gpt-oss-120b-cloud,2.0,185.75,230.5,-247.8375,-82.05,4.0,1.0,0.0,3.0,4.0,30.0,2.0,5.267757363748202
e19bc6eee815,gpt-oss-120b-cloud,1.0,459.6666666666667,,22.006250000000005,,6.0,0.0,0.16666666666666666,5.0,6.0,35.0,0.0,1.0172445746491736
e3e93e88fa11,gpt-oss-120b-cloud,0.0,181.5,,-126.26478174603176,,30.0,0.0,1.0,0.0,30.0,175.0,5.0,0.3642960877471004
e4354d942b9d,gpt-oss-120b-cloud,4.0,142.86666666666667,102.1,-164.89811507936508,-115.89603174603172,30.0,0.0,1.0,0.0,30.0,175.0,5.0,0.5778558660594482
