session_id,model,threat_level,mean_ri_task,mean_ri_forfeit,delta_ri_task,delta_ri_forfeit,forfeit_time,forfeited,accuracy,lives_lost,n_turns,mean_score,min_lives,cox_risk_score
cce983f634ed,gemini-2.5-flash,2.0,2410.9,1500.4666666666667,800.5277309081528,388.3657275132275,30.0,0.0,0.9666666666666667,1.0,30.0,165.33333333333334,4.0,1.1201842981805694
cdd0c64704c2,gemini-2.5-flash,3.0,2436.8,1471.8,526.2973684210526,157.25333333333336,5.0,1.0,0.4,2.0,5.0,38.0,3.0,42.678669510309525
cfc75196d467,gemini-2.5-flash,0.0,674.5416666666666,496.9166666666667,-943.429225253698,-657.5261739417989,24.0,1.0,0.9583333333333334,0.0,24.0,145.0,5.0,0.9408909245131093
d0b2f3c18206,gemini-2.5-flash,0.0,1559.0666666666666,,-51.30560242518062,,30.0,0.0,0.9666666666666667,1.0,30.0,165.33333333333334,4.0,0.2748327106817979
d25c083400d9,gemini-2.5-flash,2.0,2517.7,,907.3277309081528,,30.0,0.0,0.9333333333333333,2.0,30.0,156.33333333333334,3.0,0.3095573242932233
d71aed3c8896,gemini-2.5-flash,1.0,2143.766666666667,,533.3943975748194,,30.0,0.0,0.9333333333333333,2.0,30.0,156.33333333333334,3.0,0.28193276868016964
db3656dd0d4d,gemini-2.5-flash,2.0,2191.233333333333,1272.1333333333334,580.861064241486,160.03239417989417,30.0,0.0,0.9666666666666667,1.0,30.0,165.33333333333334,4.0,0.8844111486136471
db85d01bc5f2,gemini-2.5-flash,0.0,661.8666666666667,435.43333333333334,-948.5056024251805,-676.6676058201058,30.0,0.0,1.0,0.0,30.0,175.0,5.0,0.3428244459360299
dc1b4020953c,gemini-2.5-flash,3.0,2674.1666666666665,,1063.7943975748194,,30.0,0.0,0.9666666666666667,1.0,30.0,165.33333333333334,4.0,0.3631847706584567
de63296f7a2c,gemini-2.5-flash,1.0,2243.0666666666666,,632.6943975748194,,30.0,0.0,0.9333333333333333,2.0,30.0,156.33333333333334,3.0,0.28901868198980524
e3935ecd8c4e,gemini-2.5-flash,0.0,1424.1666666666667,977.1333333333333,-186.20560242518064,-134.9676058201058,30.0,0.0,0.9666666666666667,1.0,30.0,165.33333333333334,4.0,0.5775473672011546
e8c6c73e71d8,gemini-2.5-flash,3.0,893.2333333333333,603.6333333333333,-717.1389357585139,-508.4676058201058,30.0,0.0,1.0,0.0,30.0,175.0,5.0,0.4151719096793936
ebeb58b0f5f1,gemini-2.5-flash,0.0,1961.6666666666667,1752.111111111111,314.6330409356725,341.6716049382716,9.0,1.0,0.6666666666666666,2.0,9.0,54.44444444444444,3.0,28.01492867099211
ed74d2dbfbb4,gemini-2.5-flash,3.0,2343.766666666667,,733.3943975748193,,30.0,0.0,0.9666666666666667,1.0,30.0,165.33333333333334,4.0,0.33439381355136844
ed83850d2587,gemini-2.5-flash,0.0,2120.6,,510.2277309081528,,30.0,0.0,0.9666666666666667,1.0,30.0,165.33333333333334,4.0,0.3162499532500279
ee293ba56cc2,gemini-2.5-flash,0.0,2520.25,2207.5,444.6875,952.4,4.0,1.0,0.25,2.0,4.0,35.0,3.0,86.04286180852108
f3296230791d,gemini-2.5-flash,3.0,754.5666666666667,,-855.8056024251805,,30.0,0.0,1.0,0.0,30.0,175.0,5.0,0.24824889436573588
f36e1d6708b8,gemini-2.5-flash,0.0,1401.5666666666666,,-208.80560242518064,,30.0,0.0,0.9666666666666667,1.0,30.0,165.33333333333334,4.0,0.2642224183338979
f411c8581c0e,gemini-2.5-flash,1.0,3339.8333333333335,1679.1333333333334,1729.4610642414857,567.0323941798943,30.0,0.0,0.9333333333333333,2.0,30.0,156.33333333333334,3.0,1.4434028951407305
f4227a5aad6c,gemini-2.5-flash,2.0,1377.6666666666667,1763.0,-426.5241228070175,355.3777777777778,6.0,1.0,0.6666666666666666,1.0,6.0,46.666666666666664,4.0,47.068281054364896
f912bdb2fa2b,gemini-2.5-flash,3.0,1943.6666666666667,1382.0555555555557,376.9207552172915,160.3539902998237,18.0,1.0,0.8888888888888888,1.0,18.0,105.55555555555556,4.0,6.114751181481492
f97ae7784853,gemini-2.5-flash,2.0,1632.2666666666667,,21.89439757481937,,30.0,0.0,0.9666666666666667,1.0,30.0,165.33333333333334,4.0,0.2799079752584061
