session_id,model,threat_level,mean_ri_task,mean_ri_forfeit,delta_ri_task,delta_ri_forfeit,forfeit_time,forfeited,accuracy,lives_lost,n_turns,mean_score,min_lives,cox_risk_score
adad20b9a37d,gemini-2.5-flash,1.0,1971.0,3466.6666666666665,216.86067168863778,2173.173563218391,9.0,1.0,0.7777777777777778,0.0,9.0,288.44444444444446,-1.0,4.590577958072198
ae84974425f4,gemini-2.5-flash,0.0,1641.2,,-45.01693032015071,,15.0,0.0,0.8,0.0,15.0,76.66666666666667,-1.0,0.6833402351239908
aeda46739af3,gemini-2.5-flash,2.0,1951.8,232.93333333333334,265.5830696798493,-974.4866666666668,15.0,0.0,0.8,0.0,15.0,392.6,-1.0,0.2772812636523135
af2176e0cc17,nemotron-3-nano-30b-cloud,2.0,150.46666666666667,93.4,-151.0445842286473,-158.6072446072446,15.0,0.0,0.6666666666666666,0.0,15.0,323.4,-1.0,0.3971356016704854
af4f8a7363b1,gpt-oss-20b-cloud,1.0,192.0,367.0,-200.46954802259887,55.81517241379312,5.0,1.0,0.8,0.0,5.0,197.4,-1.0,0.7363520681150102
af7cf69914e5,qwen3-next-80b-cloud,0.0,1252.0666666666666,,-1534.9196731421523,,15.0,0.0,1.0,0.0,15.0,100.0,-1.0,0.6663042696228482
af829e757bca,gemini-2.5-flash,2.0,2387.0,166.93333333333334,700.7830696798491,-1040.4866666666667,15.0,0.0,0.8666666666666667,0.0,15.0,441.8,-1.0,0.21174791359234416
aff2eebddf91,gemini-2.5-flash,1.0,2123.1111111111113,1961.2222222222222,368.9717827997489,667.7291187739463,9.0,1.0,0.5555555555555556,0.0,9.0,139.0,-1.0,2.332007160432977
b0d7dcf27cbd,gemini-2.5-flash,1.0,1969.2666666666667,131.86666666666667,283.04973634651594,-1075.5533333333335,15.0,0.0,0.8666666666666667,0.0,15.0,454.0,-1.0,0.20930244901318987
b0fbe8bf33ee,gpt-oss-20b-cloud,2.0,986.4285714285714,666.0,502.1232551718279,339.2912607188469,7.0,1.0,0.2857142857142857,0.0,7.0,69.28571428571429,-1.0,1.268898394200467
b16cc13d6eb9,gpt-oss-20b-cloud,1.0,169.5,303.0,-233.69929378531074,2.331034482758639,2.0,1.0,0.5,0.0,2.0,68.0,-1.0,1.0762557496570184
b27cb9282932,gpt-oss-20b-cloud,1.0,1286.9333333333334,82.0,506.7294663239648,-336.2026841215496,15.0,0.0,0.4,0.0,15.0,102.6,-1.0,0.7000437345233416
b2c8aac845b3,qwen3-next-80b-cloud,1.0,3139.266666666667,1198.6666666666667,352.2803268578476,-689.6923976608189,15.0,0.0,0.8666666666666667,0.0,15.0,364.6666666666667,-1.0,0.5426941434475134
b31d67f31036,nemotron-3-nano-30b-cloud,0.0,554.5333333333333,,253.02208243801937,,15.0,0.0,0.2,0.0,15.0,48.0,-1.0,0.8669045483805876
b32c373467bf,gpt-oss-20b-cloud,1.0,282.0,392.1666666666667,-149.59012042818912,86.68548318433375,6.0,1.0,0.8333333333333334,0.0,6.0,175.0,-1.0,0.7984257665542903
b392d11ce674,qwen3-next-80b-cloud,2.0,3988.4666666666667,1378.2,1201.4803268578476,-510.1590643274854,15.0,0.0,0.8666666666666667,0.0,15.0,477.3333333333333,-1.0,0.3840731829969456
b3941988c5a2,gemini-2.5-flash,1.0,1752.625,1896.625,-40.95123587570626,608.5831896551724,8.0,1.0,0.75,0.0,8.0,151.0,-1.0,2.241163645061441
b4577a5c11ea,qwen3-next-80b-cloud,2.0,3529.866666666667,1188.2,742.8803268578475,-700.1590643274855,15.0,0.0,0.8666666666666667,0.0,15.0,377.6666666666667,-1.0,0.48988645098558886
b49026c6b5e0,nemotron-3-nano-30b-cloud,0.0,162.13333333333333,,-139.37791756198064,,15.0,0.0,0.06666666666666667,0.0,15.0,31.333333333333332,-1.0,0.9644984290417328
b59b30d4f110,nemotron-3-nano-30b-cloud,0.0,139.86666666666667,207.93333333333334,-161.6445842286473,-44.07391127391127,15.0,0.0,0.0,0.0,15.0,30.0,-1.0,1.138604879718084
b5a2b34a8450,nemotron-3-nano-30b-cloud,1.0,213.33333333333334,497.3333333333333,-35.77996632996632,255.51962081128747,6.0,1.0,0.3333333333333333,0.0,6.0,98.66666666666667,-1.0,1.1220171510145804
b6e5c0df096a,gpt-oss-20b-cloud,1.0,559.7142857142857,358.57142857142856,75.40896945754217,31.862689290275494,7.0,1.0,0.42857142857142855,0.0,7.0,70.71428571428571,-1.0,1.0569179836841736
b70fef10498c,qwen3-next-80b-cloud,0.0,2816.8,,29.81366019118101,,15.0,0.0,0.8666666666666667,0.0,15.0,82.66666666666667,-1.0,0.5735296695181634
b798607bdc2f,gemini-2.5-flash,2.0,2099.6666666666665,3435.3333333333335,-177.96600753295675,2443.877011494253,3.0,1.0,0.3333333333333333,0.0,3.0,45.666666666666664,-1.0,9.78825131473949
b7988a70a09a,qwen3-next-80b-cloud,0.0,1175.9333333333334,,-1611.0530064754857,,15.0,0.0,1.0,0.0,15.0,100.0,-1.0,0.6730463224023088
