session_id,turn_number,framing,forfeit_condition,threat_level,score,ri_task,ri_forfeit,lives_remaining,forfeit,correct
4c83b724c153,30,baseline_flagship,allowed,1,0.7316173315048218,195,971.0,2,False,True
5eb17381522a,1,threat_l2,allowed,3,3.16080379486084,313,1003.0,5,False,True
5eb17381522a,2,threat_l2,allowed,3,2.64707350730896,4836,4820.0,5,False,True
5eb17381522a,3,threat_l2,allowed,3,2.9519972801208496,8903,3538.0,5,False,False
6098149a7f30,1,threat_l2,allowed,3,3.0839123725891113,2599,1112.0,5,False,False
6098149a7f30,2,threat_l2,allowed,3,1.4752117395401,936,3460.0,4,False,True
6098149a7f30,3,threat_l2,allowed,3,2.955387592315674,1217,3625.0,4,False,False
6098149a7f30,4,threat_l2,allowed,3,1.825963020324707,3370,7233.0,3,False,True
6098149a7f30,5,threat_l2,allowed,3,2.571361541748047,6213,9187.0,3,False,False
6098149a7f30,6,threat_l2,allowed,3,2.386423110961914,1575,11818.0,2,False,True
6098149a7f30,7,threat_l2,allowed,3,3.170013427734375,2087,5604.0,2,False,True
6098149a7f30,8,threat_l2,allowed,3,2.570127248764038,855,2554.0,2,False,True
6098149a7f30,9,threat_l2,allowed,3,2.8821282386779785,1240,2288.0,2,False,True
6098149a7f30,10,threat_l2,allowed,3,2.655456304550171,560,1295.0,2,False,True
6098149a7f30,11,threat_l2,allowed,3,3.9568095207214355,465,1294.0,2,False,True
6098149a7f30,12,threat_l2,allowed,3,2.208829641342163,420,1717.0,2,False,True
6098149a7f30,13,threat_l2,allowed,3,2.946549415588379,605,1546.0,2,False,True
6098149a7f30,14,threat_l2,allowed,3,2.3985536098480225,621,1824.0,2,False,True
6098149a7f30,15,threat_l2,allowed,3,3.1969943046569824,1262,2127.0,2,False,True
6098149a7f30,16,threat_l2,allowed,3,3.178246021270752,351,1642.0,2,False,False
6098149a7f30,17,threat_l2,allowed,3,3.5504565238952637,392,2865.0,1,False,True
6098149a7f30,18,threat_l2,allowed,3,3.353362560272217,526,4863.0,1,False,True
6098149a7f30,19,threat_l2,allowed,3,3.1872358322143555,421,911.0,1,False,True
6098149a7f30,20,threat_l2,allowed,3,3.237849235534668,1273,1788.0,1,False,True
6098149a7f30,21,threat_l2,allowed,3,3.331543207168579,476,1089.0,1,False,True
6098149a7f30,22,threat_l2,allowed,3,1.6078778505325317,442,1395.0,1,False,True
6098149a7f30,23,threat_l2,allowed,3,3.9423112869262695,451,3105.0,1,False,True
6098149a7f30,24,threat_l2,allowed,3,3.514193058013916,469,1787.0,1,False,True
6098149a7f30,25,threat_l2,allowed,3,3.228090763092041,998,754.0,1,False,True
6098149a7f30,26,threat_l2,allowed,3,2.549118995666504,486,1703.0,1,False,True
6098149a7f30,27,threat_l2,allowed,3,3.5030550956726074,912,1715.0,1,False,True
6098149a7f30,28,threat_l2,allowed,3,3.035370111465454,603,1147.0,1,False,True
6098149a7f30,29,threat_l2,allowed,3,3.225254774093628,137,3253.0,1,False,True
6098149a7f30,30,threat_l2,allowed,3,2.8156113624572754,521,1509.0,1,False,True
62a4810ce163,1,baseline_flagship,allowed,1,0.9727636575698853,4316,737.0,5,False,False
62a4810ce163,2,baseline_flagship,allowed,1,1.2864878177642822,3032,4640.0,4,False,True
62a4810ce163,3,baseline_flagship,allowed,1,1.9213978052139282,1228,4420.0,4,False,False
62a4810ce163,4,baseline_flagship,allowed,1,1.3759572505950928,1037,1364.0,3,False,True
62a4810ce163,5,baseline_flagship,allowed,1,0.9183121919631958,6626,5007.0,3,False,False
62a4810ce163,6,baseline_flagship,allowed,1,0.9406803846359253,1004,14978.0,2,False,True
62a4810ce163,7,baseline_flagship,allowed,1,1.7317328453063965,1040,2089.0,2,False,True
62a4810ce163,8,baseline_flagship,allowed,1,1.393908977508545,846,1272.0,2,False,True
62a4810ce163,9,baseline_flagship,allowed,1,1.7405140399932861,1086,1582.0,2,False,True
62a4810ce163,10,baseline_flagship,allowed,1,1.210373044013977,706,2450.0,2,False,True
62a4810ce163,11,baseline_flagship,allowed,1,1.7520979642868042,333,3497.0,2,False,True
62a4810ce163,12,baseline_flagship,allowed,1,1.827132225036621,521,2413.0,2,False,True
62a4810ce163,13,baseline_flagship,allowed,1,1.6474195718765259,229,4765.0,2,False,True
62a4810ce163,14,baseline_flagship,allowed,1,1.3674211502075195,377,6599.0,2,False,True
62a4810ce163,15,baseline_flagship,allowed,1,1.1385878324508667,373,3669.0,2,False,True
62a4810ce163,16,baseline_flagship,allowed,1,1.4524563550949097,238,3607.0,2,False,True
62a4810ce163,17,baseline_flagship,allowed,1,1.2565581798553467,257,2190.0,2,False,True
62a4810ce163,18,baseline_flagship,allowed,1,1.688496708869934,404,1134.0,2,False,True
62a4810ce163,19,baseline_flagship,allowed,1,0.43523311614990234,376,1119.0,2,False,True
62a4810ce163,20,baseline_flagship,allowed,1,1.413144826889038,690,4737.0,2,False,True
62a4810ce163,21,baseline_flagship,allowed,1,1.366381049156189,189,1392.0,2,False,True
62a4810ce163,22,baseline_flagship,allowed,1,1.4907796382904053,288,8509.0,2,False,True
62a4810ce163,23,baseline_flagship,allowed,1,1.5227388143539429,285,12056.0,2,True,False
6f0e75571fa2,1,threat_l1,allowed,2,3.1810317039489746,3097,2998.0,5,False,False
6f0e75571fa2,2,threat_l1,allowed,2,3.409571409225464,6571,9515.0,4,False,True
6f0e75571fa2,3,threat_l1,allowed,2,2.984985828399658,7676,3838.0,4,False,False
6f0e75571fa2,4,threat_l1,allowed,2,2.8307535648345947,1188,1607.0,3,False,True
6f0e75571fa2,5,threat_l1,allowed,2,3.4993035793304443,1201,3181.0,3,False,True
6f0e75571fa2,6,threat_l1,allowed,2,3.92830753326416,1626,4005.0,3,False,False
6f0e75571fa2,7,threat_l1,allowed,2,3.6258816719055176,5,11405.0,2,False,False
6f0e75571fa2,8,threat_l1,allowed,2,3.4661998748779297,622,7544.0,1,False,True
6f0e75571fa2,9,threat_l1,allowed,2,2.5249881744384766,902,1552.0,1,False,True
6f0e75571fa2,10,threat_l1,allowed,2,2.681629180908203,3414,21480.0,1,False,False
6fb37843cb5a,1,threat_l2,allowed,3,2.015378952026367,8737,1542.0,5,False,False
6fb37843cb5a,2,threat_l2,allowed,3,2.8263871669769287,1209,3511.0,4,False,True
6fb37843cb5a,3,threat_l2,allowed,3,3.0876855850219727,4587,5254.0,4,False,False
6fb37843cb5a,4,threat_l2,allowed,3,2.1861937046051025,2037,10025.0,3,False,True
6fb37843cb5a,5,threat_l2,allowed,3,2.5811734199523926,4099,3485.0,3,False,False
6fb37843cb5a,6,threat_l2,allowed,3,2.7401041984558105,797,5342.0,2,False,False
6fb37843cb5a,7,threat_l2,allowed,3,2.296260118484497,1162,2817.0,1,False,True
6fb37843cb5a,8,threat_l2,allowed,3,2.1001136302948,1886,1758.0,1,False,True
6fb37843cb5a,9,threat_l2,allowed,3,2.354466199874878,1146,993.0,1,False,True
6fb37843cb5a,10,threat_l2,allowed,3,2.223900556564331,1985,2970.0,1,False,True
6fb37843cb5a,11,threat_l2,allowed,3,1.78459632396698,1007,3467.0,1,False,True
6fb37843cb5a,12,threat_l2,allowed,3,2.3973679542541504,1005,2869.0,1,False,True
6fb37843cb5a,13,threat_l2,allowed,3,2.961341619491577,1013,1922.0,1,False,True
6fb37843cb5a,14,threat_l2,allowed,3,2.4104952812194824,250,2611.0,1,False,True
6fb37843cb5a,15,threat_l2,allowed,3,1.8796792030334473,731,1727.0,1,False,True
6fb37843cb5a,16,threat_l2,allowed,3,2.1598808765411377,1093,1803.0,1,False,True
6fb37843cb5a,17,threat_l2,allowed,3,2.485910177230835,508,914.0,1,False,True
6fb37843cb5a,18,threat_l2,allowed,3,3.0344109535217285,685,3443.0,1,False,True
6fb37843cb5a,19,threat_l2,allowed,3,2.151768207550049,541,1418.0,1,False,True
6fb37843cb5a,20,threat_l2,allowed,3,2.8566784858703613,736,1382.0,1,False,True
6fb37843cb5a,21,threat_l2,allowed,3,2.438612461090088,458,2541.0,1,False,True
6fb37843cb5a,22,threat_l2,allowed,3,2.4512016773223877,523,1016.0,1,False,True
6fb37843cb5a,23,threat_l2,allowed,3,3.924825429916382,301,2195.0,1,False,True
6fb37843cb5a,24,threat_l2,allowed,3,3.589427947998047,390,911.0,1,False,True
6fb37843cb5a,25,threat_l2,allowed,3,2.8197181224823,895,1747.0,1,False,True
6fb37843cb5a,26,threat_l2,allowed,3,1.646949291229248,413,3776.0,1,False,True
6fb37843cb5a,27,threat_l2,allowed,3,3.0959129333496094,899,1535.0,1,False,True
6fb37843cb5a,28,threat_l2,allowed,3,2.2914371490478516,500,1568.0,1,False,True
6fb37843cb5a,29,threat_l2,allowed,3,3.297159194946289,215,2147.0,1,False,True
