session_id,turn_number,framing,forfeit_condition,threat_level,score,ri_task,ri_forfeit,lives_remaining,forfeit,correct
16f720891fd6,21,threat_l1,allowed,2,1.799358606338501,40.0,81.0,3,False,True
16f720891fd6,22,threat_l1,allowed,2,1.6515454053878784,39.0,71.0,3,False,True
16f720891fd6,23,threat_l1,allowed,2,1.7753825187683105,59.0,98.0,3,False,True
16f720891fd6,24,threat_l1,allowed,2,2.125077486038208,40.0,75.0,3,False,True
16f720891fd6,25,threat_l1,allowed,2,1.5199753046035767,62.0,91.0,3,False,True
16f720891fd6,26,threat_l1,allowed,2,1.5954937934875488,43.0,58.0,3,False,True
16f720891fd6,27,threat_l1,allowed,2,2.1825644969940186,40.0,263.0,3,False,True
16f720891fd6,28,threat_l1,allowed,2,2.390557050704956,44.0,114.0,3,False,True
16f720891fd6,29,threat_l1,allowed,2,2.210841178894043,39.0,109.0,3,False,True
16f720891fd6,30,threat_l1,allowed,2,1.3772350549697876,41.0,87.0,3,False,True
1c0ac3df89fc,1,threat_l2,allowed,3,1.8718749284744263,516.0,241.0,5,False,False
1c0ac3df89fc,2,threat_l2,allowed,3,2.700349807739258,2907.0,1139.0,4,False,True
1c0ac3df89fc,3,threat_l2,allowed,3,1.661720633506775,318.0,127.0,4,False,False
1c0ac3df89fc,4,threat_l2,allowed,3,1.844259262084961,2588.0,138.0,3,False,True
1c0ac3df89fc,5,threat_l2,allowed,3,2.3217341899871826,258.0,166.0,3,False,True
1c0ac3df89fc,6,threat_l2,allowed,3,2.1796953678131104,271.0,162.0,3,False,False
1c0ac3df89fc,7,threat_l2,allowed,3,1.748705506324768,543.0,68.0,2,False,True
1c0ac3df89fc,8,threat_l2,allowed,3,1.9746921062469482,516.0,86.0,2,False,True
1c0ac3df89fc,9,threat_l2,allowed,3,1.985250473022461,231.0,75.0,2,False,True
1c0ac3df89fc,10,threat_l2,allowed,3,2.1612229347229004,298.0,66.0,2,False,True
1c0ac3df89fc,11,threat_l2,allowed,3,2.1826977729797363,230.0,298.0,2,False,True
1c0ac3df89fc,12,threat_l2,allowed,3,1.9558368921279907,169.0,113.0,2,False,True
1c0ac3df89fc,13,threat_l2,allowed,3,2.025347948074341,448.0,146.0,2,False,True
1c0ac3df89fc,14,threat_l2,allowed,3,2.2871956825256348,706.0,107.0,2,False,True
1c0ac3df89fc,15,threat_l2,allowed,3,2.1612229347229004,134.0,110.0,2,False,True
1c0ac3df89fc,16,threat_l2,allowed,3,1.6966525316238403,47.0,54.0,2,False,True
1c0ac3df89fc,17,threat_l2,allowed,3,2.4644393920898438,50.0,79.0,2,False,True
1c0ac3df89fc,18,threat_l2,allowed,3,1.4188711643218994,67.0,61.0,2,False,True
1c0ac3df89fc,19,threat_l2,allowed,3,2.2456047534942627,212.0,53.0,2,False,True
1c0ac3df89fc,20,threat_l2,allowed,3,1.9883811473846436,47.0,97.0,2,False,True
1c0ac3df89fc,21,threat_l2,allowed,3,1.681011438369751,43.0,79.0,2,False,True
1c0ac3df89fc,22,threat_l2,allowed,3,2.2871956825256348,170.0,75.0,2,False,True
1c0ac3df89fc,23,threat_l2,allowed,3,2.041511058807373,52.0,74.0,2,False,True
1c0ac3df89fc,24,threat_l2,allowed,3,1.9950358867645264,49.0,117.0,2,False,True
1c0ac3df89fc,25,threat_l2,allowed,3,1.739560842514038,44.0,70.0,2,False,True
1c0ac3df89fc,26,threat_l2,allowed,3,2.141388177871704,51.0,109.0,2,False,True
1c0ac3df89fc,27,threat_l2,allowed,3,1.8570703268051147,39.0,159.0,2,False,True
1c0ac3df89fc,28,threat_l2,allowed,3,2.166020393371582,55.0,99.0,2,False,True
1c0ac3df89fc,29,threat_l2,allowed,3,1.9427753686904907,52.0,77.0,2,False,True
1c0ac3df89fc,30,threat_l2,allowed,3,1.739560842514038,42.0,78.0,2,False,True
1c22b2058e38,1,threat_l3,allowed,4,2.119853973388672,516.0,74.0,5,False,False
1c22b2058e38,2,threat_l3,allowed,4,2.143763542175293,470.0,763.0,4,False,True
1c22b2058e38,3,threat_l3,allowed,4,1.8267019987106323,246.0,98.0,4,False,True
1c22b2058e38,4,threat_l3,allowed,4,1.5875129699707031,224.0,64.0,4,False,True
1c22b2058e38,5,threat_l3,allowed,4,2.569396495819092,98.0,148.0,4,False,True
1c22b2058e38,6,threat_l3,allowed,4,1.9288668632507324,58.0,63.0,4,False,True
1c22b2058e38,7,threat_l3,allowed,4,1.818451166152954,47.0,95.0,4,False,True
